,seed,name_data,objective,prior_type,model,sigma_prior,pmin,learning_rate,momentum,learning_rate_prior,momentum_prior,delta,layers,delta_test,mc_samples,kl_penalty,train_epochs,verbose,device,prior_epochs,dropout_prob,perc_train,verbose_test,perc_prior,batch_size,Objective,Dataset,Sigma,LR,LR_prior,dropout,Obj_train,Risk_CE,Risk_01,KL,Train xe loss,Train 01 loss,Empirical xe risk,Empirical 01 risk,Stch loss,Stch 01 error,Post mean loss,Post mean 01 error,Ens loss,Ens 01 error,01 error prior net
33,3,cifar10,f_rts_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.05,0.005,0.005,0.0,0.997853457927704,0.2289723550260832,0.9168371827898774,4.862691402435303e-05,"tensor(0.2005, device='cuda:0')",0.897001528,0.2193883145394308,0.9104358379640076,0.2055781930685043,0.8942,0.2002512514591217,0.8994,0.0051492545753717,0.8999,0.9
34,3,cifar10,f_rts_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.06,0.005,0.005,0.0,0.9967526197433472,0.2297177103995597,0.9161941442528778,8.093183517456055e-05,"tensor(0.2007, device='cuda:0')",0.8958818240000013,0.2195521557275983,0.9093859209108592,0.2057070434093475,0.894,0.2002250552177429,0.8978,0.0051524941809475,0.8996,0.9
35,3,cifar10,f_rts_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.07,0.005,0.005,0.0,0.9976077675819396,0.2309129879226789,0.9163618795192404,0.0001390433979034,"tensor(0.2009, device='cuda:0')",0.8953744120000016,0.219777108605284,0.9089060050639725,0.2059276551008224,0.8919,0.2003049254417419,0.8915,0.0051572774536907,0.8987,0.9
36,4,cifar10,fgrad_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.05,0.005,0.005,0.0,0.6368845701217651,0.3131999497741835,0.7708322668664097,0.06551318359375,"tensor(0.1390, device='cuda:0')",0.5860084159999996,0.1554471376733587,0.608550667085619,0.1417181193828582,0.5889,0.1251893639564514,0.5186999999999999,0.0035676532424986,0.5166,0.8983
37,4,cifar10,fgrad_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.06,0.005,0.005,0.0,0.6487672924995422,0.3049337258029279,0.7744857157567852,0.05701384765625,"tensor(0.1419, device='cuda:0')",0.601857848000002,0.1584242884031564,0.6242326884761935,0.1448850780725479,0.6065,0.1265853345394134,0.5342,0.0036215255968272,0.5287999999999999,0.8983
38,4,cifar10,fgrad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.07,0.005,0.005,0.0,0.6635710000991821,0.2957107570530685,0.7798328471004012,0.046976494140625,"tensor(0.1465, device='cuda:0')",0.6228209480000008,0.163283779397513,0.6449500595502251,0.1497811377048492,0.6226,0.1307216137647628,0.5505,0.0037440536543726,0.544,0.8983
39,4,cifar10,fquad_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.05,0.005,0.005,0.0,1.0040042400360107,0.2289985940834498,0.9171483204108088,4.922588348388672e-05,"tensor(0.2006, device='cuda:0')",0.8973310639999982,0.2194028207303531,0.9107474575401534,0.2057713270187378,0.8945,0.1995284259319305,0.8976999999999999,0.0051402826793491,0.8887,0.8983
40,4,cifar10,fquad_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.06,0.005,0.005,0.0,1.0053101778030396,0.2298040092651455,0.9170481236577952,7.986740112304687e-05,"tensor(0.2008, device='cuda:0')",0.8968296079999982,0.2196546738264254,0.9102737478136276,0.2060586959123611,0.8923,0.1995598375797271,0.8963,0.005146927665919,0.892,0.8983
41,4,cifar10,fquad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,cifar10,0.07,0.005,0.005,0.0,1.0069875717163086,0.2310184262371998,0.9175294762549304,0.0001304896926879,"tensor(0.2011, device='cuda:0')",0.8967748199999976,0.2200138687959139,0.910213498511149,0.206475630402565,0.8911,0.1996553093194961,0.8992,0.0051564639434218,0.8934,0.8983
42,4,cifar10,f_rts_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.05,0.005,0.005,0.0,0.9965936541557312,0.2293889839853041,0.9159925727841188,8.485260963439942e-05,"tensor(0.2003, device='cuda:0')",0.895619336000002,0.2191617495934139,0.9091319939670366,0.2055238783359527,0.8894,0.1993744224309921,0.8936,0.0051333494484424,0.8865,0.8983
43,4,cifar10,f_rts_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.06,0.005,0.005,0.0,0.9976757764816284,0.2302391842861832,0.9160860922781292,0.0001223956012725,"tensor(0.2005, device='cuda:0')",0.8952669280000024,0.2193775185578217,0.9087996375466512,0.2057653665542602,0.892,0.1994287967681884,0.8961,0.0051393364556133,0.8899,0.8983
44,4,cifar10,f_rts_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,cifar10,0.07,0.005,0.005,0.0,0.9994431138038636,0.231533837607651,0.9169156418146855,0.0001863116073608,"tensor(0.2008, device='cuda:0')",0.8954695359999995,0.2196701109055817,0.908988826344488,0.206114113330841,0.8902,0.1995919197797775,0.8968,0.0051480336114764,0.8911,0.8983
45,5,cifar10,fgrad_acc,rand,cnn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.05,0.005,0.005,0.0,0.6456428170204163,0.3068159019306417,0.7747092444187569,0.0581538720703125,"tensor(0.1420, device='cuda:0')",0.6005367000000009,0.1586202244292575,0.6229370239003382,0.1456339061260223,0.6016,0.1280718147754669,0.5244,0.003705472452566,0.5253,0.8955
46,5,cifar10,fgrad_acc,rand,cnn,0.06,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.06,0.005,0.005,0.0,0.6533651947975159,0.299207357683267,0.7745261545384101,0.051242626953125,"tensor(0.1441, device='cuda:0')",0.6101405999999996,0.1607322055760391,0.6324306874546093,0.1481927931308746,0.6154,0.1303357928991317,0.5304,0.0037370424252003,0.5352,0.8955
47,5,cifar10,fgrad_acc,rand,cnn,0.07,1e-05,0.005,0.95,0.005,0.99,0.025,5.01,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,cifar10,0.07,0.005,0.005,0.0,0.6654748916625977,0.2906262314994802,0.7779954133572085,0.04348873046875,"tensor(0.1469, device='cuda:0')",0.6260280159999992,0.1636902295386378,0.648117334079786,0.1509616822004318,0.6261,0.1336847841739654,0.5492,0.0038293367251753,0.5441,0.8955
