,seed,name_data,objective,prior_type,model,sigma_prior,pmin,learning_rate,momentum,learning_rate_prior,momentum_prior,delta,layers,delta_test,mc_samples,kl_penalty,train_epochs,verbose,device,prior_epochs,dropout_prob,perc_train,verbose_test,perc_prior,batch_size,Objective,Dataset,Sigma,LR,LR_prior,dropout,Obj_train,Risk_CE,Risk_01,KL,Train xe loss,Train 01 loss,Empirical xe risk,Empirical 01 risk,Stch loss,Stch 01 error,Post mean loss,Post mean 01 error,Ens loss,Ens 01 error,01 error prior net
106,7,mnist,fquad_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.04,0.005,0.005,0.0,0.473329097032547,0.1958333289851054,0.3556910650117066,0.0876764404296875,"tensor(0.0416, device='cuda:0')",0.1499206266666669,0.0514529498069074,0.1668431547780032,0.0420930981636047,0.1449,0.0238398443907499,0.0857,0.0010546067496761,0.0837999999999999,0.8792
107,7,mnist,f_rts_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.04,0.005,0.005,0.0,0.3276697993278503,0.2327045727972716,0.3421426492197547,0.1623397623697916,"tensor(0.0238, device='cuda:0')",0.084392563333333,0.0315119544930159,0.0977759663296417,0.0241855271160602,0.0829999999999999,0.0119957253336906,0.047,0.0006113498238846,0.0463,0.8792
108,8,mnist,fgrad,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.04,0.005,0.005,0.0,0.1733868420124054,0.1855502202321006,0.3944305275035495,0.0562754720052083,"tensor(0.0575, device='cuda:0')",0.216493366666667,0.0688287997479538,0.2358446152051391,0.056858230382204,0.2087,0.0285389497876167,0.1068,0.0013785663759335,0.1062999999999999,0.9053
109,8,mnist,fquad,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.04,0.005,0.005,0.0,0.2220156192779541,0.1924710529573481,0.4728371136253914,0.0368403198242187,"tensor(0.0807, device='cuda:0')",0.3168458633333325,0.0938306256377855,0.338509759273269,0.0808110758662223,0.3137,0.041107103228569,0.1412999999999999,0.0020137489773333,0.1448,0.9053
110,8,mnist,f_rts,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.04,0.005,0.005,0.0,0.157444566488266,0.186712696891482,0.3675629810734167,0.0696173746744791,"tensor(0.0481, device='cuda:0')",0.1778728333333337,0.0586041591178012,0.1959261743761995,0.0471875965595245,0.1722,0.0237555541098117,0.0917,0.0011147966142743,0.0917999999999999,0.9053
111,8,mnist,fgrad_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.04,0.005,0.005,0.0,0.3223985731601715,0.2203518232645517,0.3445471264009959,0.1386572102864583,"tensor(0.0280, device='cuda:0')",0.1010665866666664,0.0362725405833844,0.1155042026451578,0.0275756828486919,0.0984,0.0135305458679795,0.0521,0.0005972097278572,0.0558999999999999,0.9053
112,8,mnist,fquad_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.04,0.005,0.005,0.0,0.4952743947505951,0.2013673488346085,0.3710966406884523,0.0906668131510416,"tensor(0.0429, device='cuda:0')",0.1591761066666664,0.0528493556417103,0.1764949413968657,0.0416696555912494,0.1502,0.0219545662403106,0.0843,0.0009488690993748,0.0875,0.9053
113,8,mnist,f_rts_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.04,0.005,0.005,0.0,0.3331015706062317,0.236673446080448,0.3475212437483549,0.1672174479166666,"tensor(0.0237, device='cuda:0')",0.0849861566666663,0.0313397467505576,0.0984097501405379,0.0233355779200792,0.0837999999999999,0.0111454436555504,0.0437999999999999,0.0005076226079836,0.0474,0.9053
114,9,mnist,fgrad,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.04,0.005,0.005,0.0,0.171543002128601,0.1833923191649391,0.3882151149618714,0.0553156494140625,"tensor(0.0569, device='cuda:0')",0.212391673333333,0.0682026056626125,0.2316188899999872,0.0568434484302997,0.2114,0.0276457108557224,0.1012999999999999,0.00140688335523,0.0974,0.8929
115,9,mnist,fquad,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.04,0.005,0.005,0.0,0.2201984971761703,0.1909018882523766,0.4654698511737954,0.0366534138997395,"tensor(0.0798, device='cuda:0')",0.310226533333333,0.0928619496257222,0.3317793228865845,0.0802557095885276,0.3124,0.0402950905263423,0.1323999999999999,0.0019465630175545,0.131,0.8929
116,9,mnist,f_rts,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.04,0.005,0.005,0.0,0.1560523808002472,0.1849329879925997,0.3641664667784719,0.0679269165039062,"tensor(0.0482, device='cuda:0')",0.1769771233333336,0.0587551820259521,0.194996760632125,0.0480712205171585,0.1765999999999999,0.0230721663683652,0.0886,0.0012098123552277,0.0865,0.8929
117,9,mnist,fgrad_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.04,0.005,0.005,0.0,0.3189603388309479,0.2177618043955194,0.3403489366904395,0.1358659749348958,"tensor(0.0280, device='cuda:0')",0.10008168,0.0362838076806999,0.1144613067031903,0.0281950999051332,0.0995,0.0138097321614623,0.0534,0.0007143791299313,0.0542,0.8929
118,9,mnist,fquad_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.04,0.005,0.005,0.0,0.4740195870399475,0.1959838944156806,0.3553402584522344,0.0884161295572916,"tensor(0.0412, device='cuda:0')",0.1489497433333327,0.0510541157849592,0.1658299153342879,0.0407429859042167,0.1461,0.0216334722936153,0.0790999999999999,0.0010431237751618,0.0797999999999999,0.8929
119,9,mnist,f_rts_acc,rand,fcn,0.04,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.04,0.005,0.005,0.0,0.3302573561668396,0.2341997522197256,0.344425423167142,0.1639901041666666,"tensor(0.0238, device='cuda:0')",0.0848887566666666,0.0315292668873297,0.0983050518538787,0.024455877020955,0.0857,0.0118313385173678,0.0453,0.0006204774254001,0.0466999999999999,0.8929
120,0,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1808639764785766,0.194837746445248,0.3965600186033415,0.0652438232421875,"tensor(0.0562, device='cuda:0')",0.2071405999999998,0.0674490464676134,0.2262026283808506,0.0555063039064407,0.2004,0.0218387860804796,0.1016,0.0012592860730364,0.0960999999999999,0.8884
121,0,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.237454816699028,0.2015839709853384,0.4722949262518345,0.0442839518229166,"tensor(0.0791, device='cuda:0')",0.3039225833333339,0.0921651127339371,0.3253643296207783,0.0794450491666793,0.3018999999999999,0.0318598225712776,0.1332999999999999,0.0018438115948811,0.1262999999999999,0.8884
122,0,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1655056178569793,0.1967636130253013,0.3740087926931696,0.0786989583333333,"tensor(0.0478, device='cuda:0')",0.1733799000000001,0.0582791641867736,0.1912638717734637,0.0471200719475746,0.1685999999999999,0.0183942094445228,0.0884,0.0010669623734429,0.0845,0.8884
123,0,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3217741250991821,0.2282884152729404,0.346494707453263,0.1495640950520833,"tensor(0.0270, device='cuda:0')",0.0951922033333335,0.0351502642900238,0.1092737371774911,0.0275446362793445,0.0967,0.0099407164379954,0.0474999999999999,0.0006129631656222,0.0479,0.8884
124,0,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.503436803817749,0.2083317263000658,0.3729786003762722,0.0971167073567708,"tensor(0.0429, device='cuda:0')",0.1546660733333331,0.0528819431654881,0.1717940302995762,0.0423209965229034,0.1516999999999999,0.0155610367655754,0.0755,0.0009737442596815,0.0775,0.8884
125,0,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3333046436309814,0.2432182690941168,0.3493422932109052,0.1765167154947916,"tensor(0.0230, device='cuda:0')",0.0807685833333333,0.0305549050601851,0.0939051445146416,0.0236942768096923,0.0830999999999999,0.0084511330351233,0.0409,0.0005404144758358,0.0406999999999999,0.8884
126,1,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.181224063038826,0.1952080632207792,0.3993272408012391,0.0648345174153645,"tensor(0.0568, device='cuda:0')",0.2099946166666672,0.068038540414514,0.2291477508720636,0.0560236722230911,0.2035,0.0263467282056808,0.1016,0.0014096356462687,0.0943,0.864
127,1,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2411472052335739,0.2059061658689924,0.4901358604265366,0.0430364624023437,"tensor(0.0835, device='cuda:0')",0.3227617133333333,0.0968014923310423,0.3445221888267684,0.082715667784214,0.311,0.0397992134094238,0.157,0.002062655519694,0.1508,0.864
128,1,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1651210784912109,0.1963783363341014,0.3732886354156591,0.0786812337239583,"tensor(0.0476, device='cuda:0')",0.1728150166666664,0.05804652701391,0.1906764996591907,0.0469250418245792,0.1644999999999999,0.0212450735270977,0.0875,0.0011847235728055,0.0822,0.864
129,1,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3238008618354797,0.2286423832804005,0.3481061340259688,0.1487709309895833,"tensor(0.0275, device='cuda:0')",0.0967919333333334,0.035716995409566,0.1109708845812677,0.0280513148754835,0.0963,0.0098787061870098,0.0484999999999999,0.0006454012473113,0.0494,0.864
130,1,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4947040975093841,0.206672738978459,0.3660580101411906,0.0974813883463541,"tensor(0.0418, device='cuda:0')",0.1489417599999999,0.0516416283015201,0.1658220903465271,0.0413697510957717,0.1449,0.0181807596236467,0.0764,0.0009781679837033,0.0734,0.864
131,1,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3355658650398254,0.24448414339593,0.3509865686444905,0.177096337890625,"tensor(0.0233, device='cuda:0')",0.0814893566666668,0.0309358037355539,0.0946751826941473,0.0237413812428712,0.0824,0.0076803630217909,0.0405999999999999,0.0005387050914578,0.0423999999999999,0.864
132,2,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.18046635389328,0.1942690196112503,0.3968030871185605,0.0639874471028645,"tensor(0.0568, device='cuda:0')",0.2088623666666665,0.0681119932254917,0.2279795745284393,0.0559601597487926,0.1989999999999999,0.0245068706572055,0.0968999999999999,0.0014008479192852,0.0935,0.9302
133,2,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2365198582410812,0.2013210962936881,0.4735057228145703,0.0434344075520833,"tensor(0.0798, device='cuda:0')",0.3064154566666663,0.0929088526881904,0.3279021207734088,0.0795056000351905,0.2954,0.0365914143621921,0.1364999999999999,0.0019796278793364,0.1253999999999999,0.9302
134,2,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1649423688650131,0.195981493734987,0.3730063621831048,0.0776717447916666,"tensor(0.0480, device='cuda:0')",0.1736365033333339,0.0585285429252571,0.1915306851122824,0.0473586283624172,0.1671,0.0208601262420415,0.0837,0.0011889096349477,0.0813,0.9302
135,2,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3267628848552704,0.2287660932141889,0.3509625611835392,0.1472733723958333,"tensor(0.0282, device='cuda:0')",0.0997173900000003,0.036505716384919,0.1140736460273535,0.028669198974967,0.0991999999999999,0.0155193684622645,0.0484,0.0006615968304686,0.051,0.9302
136,2,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4999951720237732,0.2074054091939218,0.37161476143816,0.0958408284505208,"tensor(0.0431, device='cuda:0')",0.1547628300000001,0.0531435596883927,0.1718952751532886,0.0422870032489299,0.1518,0.0191629920154809,0.0758999999999999,0.0010732481023296,0.0769999999999999,0.9302
137,2,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3366614580154419,0.2435507584964609,0.3517957606493358,0.1750870442708333,"tensor(0.0237, device='cuda:0')",0.0831578000000001,0.0313405745125001,0.0964578247027197,0.0243564248085021,0.0847,0.0149430707097053,0.0389,0.000541579152923,0.0415999999999999,0.9302
138,3,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1814397871494293,0.1954170364849803,0.400515626957401,0.064447119140625,"tensor(0.0572, device='cuda:0')",0.2114820699999989,0.0685027375910185,0.2306803567721042,0.0565194003283977,0.2042,0.0215502306818962,0.1006,0.0014887850265949,0.0939999999999999,0.9003
139,3,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2385155111551284,0.2028609368771123,0.4793934803828523,0.0438769165039062,"tensor(0.0805, device='cuda:0')",0.3112441899999996,0.0935699008177641,0.3328124747727546,0.0803632885217666,0.3043,0.0320183001458644,0.1254999999999999,0.0020635826513171,0.1283999999999999,0.9003
140,3,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1657722145318985,0.1970255721165419,0.3749285726361352,0.0786854085286458,"tensor(0.0480, device='cuda:0')",0.1741423999999997,0.0584557478335096,0.1920539805978064,0.0474829785525798,0.1703,0.016937606036663,0.0850999999999999,0.0012475900584831,0.0833,0.9003
141,3,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.322514533996582,0.2292117768941032,0.3476135661409343,0.1497895833333333,"tensor(0.0273, device='cuda:0')",0.0958008099999999,0.0355273235500255,0.1099194369151998,0.0277131740003824,0.0957,0.0085586383938789,0.0491,0.0006853250670246,0.047,0.9003
142,3,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4957590997219085,0.207383209425598,0.3673686834051394,0.0974549886067708,"tensor(0.0422, device='cuda:0')",0.1499833566666668,0.0520889337513366,0.1669111211243679,0.0415115393698215,0.145,0.0136833945289254,0.0748999999999999,0.0010871698614209,0.0766,0.9003
143,3,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.335679292678833,0.2442337109761795,0.351308027751903,0.1758872233072916,"tensor(0.0237, device='cuda:0')",0.0823854799999996,0.0313350067883016,0.0956337006504495,0.0239507965743541,0.0823,0.0070994463749229,0.041,0.0005762093933299,0.0409,0.9003
144,4,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1816314160823822,0.1957381796040725,0.399938158092673,0.0655306966145833,"tensor(0.0566, device='cuda:0')",0.2096791266666666,0.0678164895851905,0.2288218206996983,0.0560719408094882,0.2049999999999999,0.0252442862838506,0.0946,0.0011827427661046,0.0931999999999999,0.8847
145,4,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2385614961385727,0.2028989008458836,0.4821091409631154,0.0438844889322916,"tensor(0.0805, device='cuda:0')",0.3137882433333344,0.0935894793378953,0.3354025105832846,0.0797785222530365,0.3035,0.0380095578730106,0.1274999999999999,0.0018252207664772,0.1222999999999999,0.8847
146,4,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1658992618322372,0.1973506082287192,0.3744721183782208,0.0795951253255208,"tensor(0.0476, device='cuda:0')",0.1728286366666669,0.058002591480722,0.1906898255612527,0.0473585203289985,0.1674,0.0208294857293367,0.0827,0.0009710074518807,0.0812,0.8847
147,4,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3236517608165741,0.2280178011179928,0.3484119088610201,0.1476461100260416,"tensor(0.0277, device='cuda:0')",0.0977335399999998,0.0359292489084655,0.1119699888401845,0.0277077797800302,0.0968999999999999,0.0093010822311043,0.0454999999999999,0.0005509939510375,0.0481,0.8847
148,4,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4985431730747223,0.2071041033246849,0.368422644396178,0.0972579752604166,"tensor(0.0421, device='cuda:0')",0.1509784600000004,0.0520448958506013,0.1679479437887045,0.0416139923036098,0.1461,0.0169312488287687,0.0711,0.0008174587856046,0.0753,0.8847
149,4,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3348830640316009,0.2438342966831126,0.3504087584146658,0.1764100911458333,"tensor(0.0233, device='cuda:0')",0.0815104833333332,0.0309083649705941,0.0946977579533046,0.0236939433962106,0.0817,0.0073937424458563,0.0377999999999999,0.0004555927007459,0.0393999999999999,0.8847
150,5,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1827494949102401,0.1969696559300299,0.4019302289779337,0.0651150268554687,"tensor(0.0576, device='cuda:0')",0.2118828933333332,0.0689927379775074,0.2310954725627426,0.0571587271988391,0.2027999999999999,0.0383905135095119,0.0989999999999999,0.001707210438326,0.0960999999999999,0.9354
151,5,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2425809800624847,0.206236849299544,0.4871908192173995,0.0444349161783854,"tensor(0.0822, device='cuda:0')",0.3177102033333333,0.0954822095019877,0.3393883333519635,0.0822532400488853,0.3082,0.0464278683066368,0.1372999999999999,0.0023069416638463,0.1362,0.9354
152,5,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1673209965229034,0.1986155146853858,0.3773576753456444,0.0789351969401041,"tensor(0.0487, device='cuda:0')",0.1758561466666666,0.0592891564539809,0.1938343060932216,0.0484526790678501,0.1696999999999999,0.0344833619892597,0.0847999999999999,0.0014903922565281,0.0847,0.9354
153,5,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.323989063501358,0.2303120466467633,0.3491706975357238,0.150618359375,"tensor(0.0275, device='cuda:0')",0.0963196633333333,0.035707337544402,0.1104698321776404,0.0274819992482662,0.0928,0.0221040658652782,0.0483,0.0009939834708347,0.0484,0.9354
154,5,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.504111647605896,0.2102167966541011,0.3728178577771384,0.0990079671223958,"tensor(0.0428, device='cuda:0')",0.1528262666666663,0.0528115360082396,0.1698751597547113,0.041974987834692,0.1414999999999999,0.0292104203253984,0.0757999999999999,0.0013399389572441,0.0782,0.9354
155,5,mnist,f_rts_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts_acc,mnist,0.05,0.005,0.005,0.0,0.3388919234275818,0.247575678720428,0.3548299973079689,0.1797361002604166,"tensor(0.0237, device='cuda:0')",0.0824532333333333,0.0313417461385718,0.0957057260278563,0.0241186190396547,0.0827,0.0196686815470457,0.0399,0.0008918419480323,0.0435999999999999,0.9354
156,6,mnist,fgrad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad,mnist,0.05,0.005,0.005,0.0,0.1829332858324051,0.1972396049881817,0.4016812629390635,0.0657760172526041,"tensor(0.0573, device='cuda:0')",0.2108780600000008,0.0686260520333174,0.2300579399136088,0.0574597939848899,0.2118999999999999,0.0318196266889572,0.1015,0.0013860611943528,0.0974,0.9137
157,6,mnist,fquad,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad,mnist,0.05,0.005,0.005,0.0,0.2416681051254272,0.2054303092958699,0.4832724285646236,0.0443775675455729,"tensor(0.0817, device='cuda:0')",0.3140979433333341,0.0949408212045926,0.335718154718719,0.0836612731218338,0.3165,0.0415818095207214,0.145,0.0020306152291595,0.139,0.9137
158,6,mnist,f_rts,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,f_rts,mnist,0.05,0.005,0.005,0.0,0.1669459342956543,0.1984500955605552,0.3758606617227573,0.0798797526041666,"tensor(0.0480, device='cuda:0')",0.1736589566666664,0.058496310563715,0.1915526522382378,0.0476646497845649,0.1715999999999999,0.0275859963148832,0.0866,0.0011405781842768,0.0827999999999999,0.9137
159,6,mnist,fgrad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fgrad_acc,mnist,0.05,0.005,0.005,0.0,0.3251565992832184,0.2291053125762674,0.3493881727870291,0.1482301106770833,"tensor(0.0280, device='cuda:0')",0.0980122733333333,0.036222171662312,0.1122666894337746,0.0279805902391672,0.0968999999999999,0.0114822443574666,0.0462,0.0005964776501059,0.0499,0.9137
160,6,mnist,fquad_acc,rand,fcn,0.05,1e-05,0.005,0.95,0.005,0.99,0.025,,0.01,5000,1,100,False,cuda,70,0.2,1.0,False,1e-10,250,fquad_acc,mnist,0.05,0.005,0.005,0.0,0.4929811358451843,0.2062678793880193,0.3638536800422506,0.0982056233723958,"tensor(0.0411, device='cuda:0')",0.1465894233333331,0.0509369296070434,0.1633666580071625,0.040962740778923,0.144,0.0219568461179733,0.0743,0.0009571279515512,0.0732,0.9137
